ri,smiles,group,stratify_group
1825.0,O=C1CC2CC1[C@H]1CCC[C@@H]21,bicyclic,bicyclic
1821.0,O=C1CC2CC1[C@@H]1CCC[C@H]21,bicyclic,bicyclic
1893.3333333333333,O=C1C2CC3CC(C2)CC1C3,C_O,C_O
1480.0,COC(=O)[C@]1(C)C[C@H]2C=C[C@@H]1C2,allylic_oxid,allylic_oxid
1493.0,COC(=O)[C@@]1(C)C[C@H]2C=C[C@@H]1C2,allylic_oxid,allylic_oxid
1820.0,BrC12CC3CC(CC(C3)C1)C2,alkyl_halide,alkyl_halide
1872.5,BrC1C2CC3CC(C2)CC1C3,alkyl_halide,alkyl_halide
1702.6666666666663,ClC12CC3CC(CC(C3)C1)C2,alkyl_halide,alkyl_halide
1753.8333333333337,ClC1C2CC3CC(C2)CC1C3,alkyl_halide,alkyl_halide
1523.1666666666663,FC12CC3CC(CC(C3)C1)C2,alkyl_halide,alkyl_halide
1532.3333333333337,FC1C2CC3CC(C2)CC1C3,alkyl_halide,alkyl_halide
1020.5,CCCCCCCOC(=O)C(F)(F)C(F)(F)F,alkyl_halide,alkyl_halide
1573.0,CC(C)(N)Cc1ccccc1,NH2,NH2
1498.0,CN(C)CCc1ccccc1,NH0,NH0
2155.0,CCCCc1ccc(N)cc1,ArN,ArN
2076.0,CCCCc1ccccc1N,ArN,ArN
1654.175,CCN(CC)c1ccccc1,NH0,NH0
1917.6,CCNc1ccc(CC)cc1,NH1,NH1
1690.2,Cc1ccc(N(C)C)cc1C,aryl_methyl,aryl_methyl
1798.1,Cc1ccc(N(C)C)c(C)c1,aryl_methyl,aryl_methyl
1511.5,Cc1ccc(C)c(N(C)C)c1,aryl_methyl,aryl_methyl
1724.0,CC(N)CCc1ccccc1,NH2,NH2
1562.0,CN[C@H](C)Cc1ccccc1,NH1,NH1
2089.0,CN[C@H](C)[C@@H](O)c1ccccc1,Al_OH,Al_OH
1205.0,CCCCCC1=CCC=C1,allylic_oxid,allylic_oxid
1215.0,CCCCCC1=CC=CC1,allylic_oxid,allylic_oxid
1243.4,C1CC2C3CCC(C3)C2C1,bicyclic,bicyclic
1259.35,C=C/C(C)=C/CC=C(C)C,allylic_oxid,allylic_oxid
1254.7,C=C/C(C)=C\CC=C(C)C,allylic_oxid,allylic_oxid
1171.496666666667,C=CC(=C)CCC=C(C)C,allylic_oxid,allylic_oxid
1388.8444444444442,C/C=C(C)/C=C/C=C(C)C,allylic_oxid,allylic_oxid
1370.0,C/C=C(C)/C=C\C=C(C)C,allylic_oxid,allylic_oxid
1034.675,CC1=CCC2(C(C)C)CC12,allylic_oxid,allylic_oxid
1133.58,C=C1CCC2(C(C)C)CC12,allylic_oxid,allylic_oxid
1346.9583333333337,C1C2CC3CC1CC(C2)C3,unknown,unknown
1056.125,CC1=CCC2CC1C2(C)C,allylic_oxid,allylic_oxid
1126.795238095238,C=C1CCC2CC1C2(C)C,bicyclic,bicyclic
1159.8916666666669,CC1=CC[C@H]2[C@@H](C1)C2(C)C,allylic_oxid,allylic_oxid
1080.7666666666669,C=C1CC2CCC1C2(C)C,bicyclic,bicyclic
1081.37,C=C1C2CCC(C2)C1(C)C,bicyclic,bicyclic
1221.4,C=C(C)C1CC=C(C)CC1,allylic_oxid,allylic_oxid
1240.3875,C=C1C=CC(C(C)C)CC1,allylic_oxid,allylic_oxid
1203.3333333333333,CC1=CC=C(C(C)C)CC1,allylic_oxid,allylic_oxid
1296.0,CC(C)=C1C=CC(C)CC1,allylic_oxid,allylic_oxid
1261.14,CC1=CCC(C(C)C)=CC1,allylic_oxid,allylic_oxid
1193.0833333333333,CC1=CCC(C(C)C)C=C1,allylic_oxid,allylic_oxid
1294.32,CC1=CCC(=C(C)C)CC1,allylic_oxid,allylic_oxid
1270.0,C=C(C)C1=CCC(C)CC1,allylic_oxid,allylic_oxid
1018.75,CC1(C)C2CC3C(C2)C31C,unknown,unknown
1067.4,CC1(C)C[C@@]2(C)C=C[C@@H]1C2,allylic_oxid,allylic_oxid
2040.6666666666667,CCCCCCCC(Cl)OC(=O)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
2195.6666666666665,CCCCCCC(Cl)COC(=O)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
2238.6666666666665,CCCCCC(Cl)CCOC(=O)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
2294.6666666666665,CCCCC(Cl)CCCOC(=O)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
2336.0,CCCC(Cl)CCCCOC(=O)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
2367.0,CCC(Cl)CCCCCOC(=O)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
2380.3333333333335,CC(Cl)CCCCCCOC(=O)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
2469.6666666666665,O=C(OCCCCCCCCCl)C(Cl)(Cl)Cl,unbrch_alkane,unbrch_alkane
1799.0,CC1(C)CCC/C(=C/C=O)C1,allylic_oxid,allylic_oxid
1919.0,C=CC(=C)CC/C=C(/C)CO,allylic_oxid,allylic_oxid
1617.0,C#CC(C)(O)CCC=C(C)C,allylic_oxid,allylic_oxid
1685.0,C=C/C(C)=C/C(O)C=C(C)C,allylic_oxid,allylic_oxid
1759.0,CC1=CC(=O)C(C(C)C)CC1,allylic_oxid,allylic_oxid
1549.0,CC1=CC(C)C(C=O)C(C)C1,allylic_oxid,allylic_oxid
1515.0,CC1=CC(C)C(C)C(C=O)C1,allylic_oxid,allylic_oxid
1709.0,CC(C)=CCC/C(C)=C\C=O,allylic_oxid,allylic_oxid
1533.0,CC12CCC(CC1=O)C2(C)C,bicyclic,bicyclic
1775.0,OC12CC3CC(CC(C3)C1)C2,Al_OH,Al_OH
1942.5,O[C@@H]1CC2CC1[C@H]1CCC[C@@H]21,bicyclic,bicyclic
1937.0,O[C@H]1CC2CC1[C@H]1CCC[C@@H]21,bicyclic,bicyclic
1962.0,O[C@@H]1CC2CC1[C@@H]1CCC[C@H]21,bicyclic,bicyclic
1963.0,OC1C2CC3CC(C2)CC1C3,Al_OH,Al_OH
1488.0,COC(=O)[C@@]1(C)C[C@@H]2CC[C@H]1C2,bicyclic,bicyclic
1511.0,COC(=O)[C@]1(C)C[C@@H]2CC[C@H]1C2,bicyclic,bicyclic
1631.0,COC(=O)C12CCC(CC1)CC2,bicyclic,bicyclic
1544.0,COC(=O)C12CCCC1CCC2,C_O,C_O
1512.3333333333333,COC(=O)C1(C)CC=C(C)CC1,allylic_oxid,allylic_oxid
1503.0333333333335,COC(=O)[C@@]1(C)CC=C[C@@H](C)C1,allylic_oxid,allylic_oxid
1440.7333333333331,COC(=O)[C@@]1(C)CC=C[C@H](C)C1,allylic_oxid,allylic_oxid
1501.7,COC(=O)C1(C)CCC=C(C)C1,allylic_oxid,allylic_oxid
1519.8666666666668,COC(=O)[C@]1(C)CCC=C[C@@H]1C,allylic_oxid,allylic_oxid
1527.2333333333331,COC(=O)[C@]1(C)CCC=C[C@H]1C,allylic_oxid,allylic_oxid
2578.0,O=C1CCC2C[C@@H](O)CCC2C1,Al_OH,Al_OH
2620.0,O=C1CCC2C[C@H](O)CCC2C1,Al_OH,Al_OH
1567.0,CCCc1sc(CC)cc1C,aryl_methyl,aryl_methyl
2113.3333333333335,CCCCCCCC(Cl)OC(=O)C(Cl)Cl,alkyl_halide,alkyl_halide
1935.0,CCCCCCCCOC(=O)C(Cl)(Cl)Cl,unbrch_alkane,unbrch_alkane
1955.5,CCCCCCCC(=O)OCC(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
2232.6666666666665,CCCCCCC(Cl)COC(=O)C(Cl)Cl,alkyl_halide,alkyl_halide
2279.3333333333335,CCCCCC(Cl)CCOC(=O)C(Cl)Cl,alkyl_halide,alkyl_halide
2325.6666666666665,CCCCC(Cl)CCCOC(=O)C(Cl)Cl,alkyl_halide,alkyl_halide
2358.3333333333335,CCCC(Cl)CCCCOC(=O)C(Cl)Cl,alkyl_halide,alkyl_halide
2388.6666666666665,CCC(Cl)CCCCCOC(=O)C(Cl)Cl,alkyl_halide,alkyl_halide
2401.3333333333335,CC(Cl)CCCCCCOC(=O)C(Cl)Cl,unbrch_alkane,unbrch_alkane
2489.0,O=C(OCCCCCCCCCl)C(Cl)Cl,unbrch_alkane,unbrch_alkane
2404.0,O[C@@H]1CCC2C[C@@H](Cl)CCC2C1,Al_OH,Al_OH
2398.0,O[C@H]1CCC2C[C@H](Cl)CCC2C1,Al_OH,Al_OH
2359.0,O[C@H]1CCC2C[C@@H](Cl)CCC2C1,Al_OH,Al_OH
2434.0,O[C@@H]1CCC2C[C@H](Cl)CCC2C1,Al_OH,Al_OH
1923.5,CC/C=C/CCOC(=O)CCCCl,C_O,C_O
1955.0,CC/C=C\CCOC(=O)CCCCl,C_O,C_O
1824.3333333333333,CC/C=C/CCOC(=O)CC(C)Cl,C_O,C_O
1835.3333333333333,CC/C=C\CCOC(=O)CC(C)Cl,C_O,C_O
1753.0,CC/C=C/CCOC(=O)C(Cl)CC,C_O,C_O
1763.5,CC/C=C\CCOC(=O)C(Cl)CC,C_O,C_O
1178.5,CCCCCCCCOC(=O)C(F)(F)F,unbrch_alkane,unbrch_alkane
1075.0,CCCCCCC(C)OC(=O)C(F)(F)F,alkyl_halide,alkyl_halide
1436.0,CCCc1nc(C)c(CCC)o1,aryl_methyl,aryl_methyl
1134.7122222222222,CCCCCC1C=CCC1,allylic_oxid,allylic_oxid
1161.012857142857,CCCCCC1=CCCC1,allylic_oxid,allylic_oxid
1186.848148148148,CCCCC1CC=CCC1,allylic_oxid,allylic_oxid
1182.6266666666668,CCCCC1C=CCCC1,allylic_oxid,allylic_oxid
1187.114074074074,CCCCC1=CCCCC1,allylic_oxid,allylic_oxid
1558.5333333333335,C1=C/CCCCCCCC/1,allylic_oxid,allylic_oxid
1534.2,C1=C\CCCCCCCC/1,allylic_oxid,allylic_oxid
1223.0,C1CC[C@H]2CCCC[C@H]2C1,bicyclic,bicyclic
1160.9,C1CC[C@H]2CCCC[C@@H]2C1,bicyclic,bicyclic
1227.4875000000002,C#CCCCCCCCC,unbrch_alkane,unbrch_alkane
1255.3000000000002,CC#CCCCCCCC,unbrch_alkane,unbrch_alkane
1160.0,C=CCCCCCCC=C,unbrch_alkane,unbrch_alkane
1201.2125,CCC#CCCCCCC,unbrch_alkane,unbrch_alkane
1186.13,CCCC#CCCCCC,unbrch_alkane,unbrch_alkane
1185.03,CCCCC#CCCCC,unbrch_alkane,unbrch_alkane
1188.2666666666669,CCC(C)C1C=CCCC1,allylic_oxid,allylic_oxid
1129.0,CC1CCC2CC1C2(C)C,bicyclic,bicyclic
1069.0,C[C@@H]1CC[C@H]2C[C@H]1C2(C)C,bicyclic,bicyclic
1092.5,C[C@H]1CC[C@H]2C[C@H]1C2(C)C,bicyclic,bicyclic
1134.0,CC1C2CCC(C2)C1(C)C,bicyclic,bicyclic
1091.0,CC1C=CC(C(C)C)CC1,allylic_oxid,allylic_oxid
1078.0,CC(C)[C@@H]1C=C[C@H](C)CC1,allylic_oxid,allylic_oxid
1071.0,CC(C)[C@@H]1C=C[C@@H](C)CC1,allylic_oxid,allylic_oxid
1151.0,CC1=CCC(C(C)C)CC1,allylic_oxid,allylic_oxid
1078.0,CC1CC=C(C(C)C)CC1,allylic_oxid,allylic_oxid
1220.0,CC(C)=C1CCC(C)CC1,allylic_oxid,allylic_oxid
1090.5375,CC(C)CCC1C=CCC1,allylic_oxid,allylic_oxid
1100.428571428571,CC(C)CCC1=CCCC1,allylic_oxid,allylic_oxid
1133.0666666666666,CC(C)CC1C=CCCC1,allylic_oxid,allylic_oxid
1133.5833333333337,CC(C)CC1=CCCCC1,allylic_oxid,allylic_oxid
1967.8333333333333,CCCCCCCC(=O)OCC(Cl)Cl,unbrch_alkane,unbrch_alkane
1955.6666666666667,CCCCCCCCOC(=O)C(Cl)Cl,unbrch_alkane,unbrch_alkane
2007.6666666666667,CCCCCCCC(Cl)C(=O)OCCl,unbrch_alkane,unbrch_alkane
2079.0,CCCCCCCC(Cl)OC(=O)CCl,unbrch_alkane,unbrch_alkane
2074.6666666666665,CCCCCCC(Cl)CC(=O)OCCl,alkyl_halide,alkyl_halide
2183.3333333333335,CCCCCCC(Cl)COC(=O)CCl,alkyl_halide,alkyl_halide
2109.0,CCCCCC(Cl)CCC(=O)OCCl,alkyl_halide,alkyl_halide
2230.3333333333335,CCCCCC(Cl)CCOC(=O)CCl,alkyl_halide,alkyl_halide
2144.0,CCCCC(Cl)CCCC(=O)OCCl,alkyl_halide,alkyl_halide
2268.6666666666665,CCCCC(Cl)CCCOC(=O)CCl,alkyl_halide,alkyl_halide
2165.6666666666665,CCCC(Cl)CCCCC(=O)OCCl,alkyl_halide,alkyl_halide
2294.0,CCCC(Cl)CCCCOC(=O)CCl,alkyl_halide,alkyl_halide
2189.3333333333335,CCC(Cl)CCCCCC(=O)OCCl,alkyl_halide,alkyl_halide
2325.0,CCC(Cl)CCCCCOC(=O)CCl,unbrch_alkane,unbrch_alkane
2201.6666666666665,CC(Cl)CCCCCCC(=O)OCCl,unbrch_alkane,unbrch_alkane
2337.3333333333335,CC(Cl)CCCCCCOC(=O)CCl,unbrch_alkane,unbrch_alkane
2423.6666666666665,O=C(CCl)OCCCCCCCCCl,unbrch_alkane,unbrch_alkane
2281.0,O=C(CCCCCCCCCl)OCCl,unbrch_alkane,unbrch_alkane
2465.6666666666665,CCN(CC)c1nc(Cl)nc(=NC(C)C)[nH]1,NH0,NH0
1865.0,CC1(C)CCC/C(=C/CO)C1,Al_OH,Al_OH
1539.1,C=CC(C)(O)CCC=C(C)C,allylic_oxid,allylic_oxid
1631.0,C=CC(=C)CCCC(C)(C)O,allylic_oxid,allylic_oxid
1483.0,CC(C)[C@]12CC[C@@](C)(O)[C@H]1C2,Al_OH,Al_OH
1528.0,CC(C)[C@H]1CC[C@@H](C)CC1=O,C_O,C_O
1600.0,C[C@@H]1CC2CCC1(O)C2(C)C,bicyclic,bicyclic
1614.5,CC1=CCC(O)(C(C)C)CC1,Al_OH,Al_OH
1847.3333333333333,CC(C)[C@H]1C=C[C@@H](CO)CC1,Al_OH,Al_OH
1849.0,CC(C)[C@@H]1C=C[C@@H](CO)CC1,Al_OH,Al_OH
1904.0,CC(C)C1CC=C(CO)CC1,Al_OH,Al_OH
1707.0,C=C(C)[C@@H](CO)CC=C(C)C,allylic_oxid,allylic_oxid
1383.0,CC(C)=C[C@@H]1C[C@@H](C)CCO1,allylic_oxid,allylic_oxid
1368.0,CC(C)=C[C@@H]1C[C@H](C)CCO1,allylic_oxid,allylic_oxid
1865.0,C=C(C)[C@@H]1CC[C@@]1(C)CCO,Al_OH,Al_OH
1911.0,CC1=CCC(C(C)CO)CC1,allylic_oxid,allylic_oxid
1745.0,CC1CC=C(C(C)CO)CC1,Al_OH,Al_OH
1889.0,C=C1CCC(C(C)CO)CC1,Al_OH,Al_OH
1700.5,CC1=CC[C@@H](C(C)(C)O)CC1,allylic_oxid,allylic_oxid
1800.0,C=C(CCO)CCC=C(C)C,allylic_oxid,allylic_oxid
1854.0,CC(C)=CCC/C(C)=C/CO,allylic_oxid,allylic_oxid
1814.5,CC(C)=CCC/C(C)=C\CO,allylic_oxid,allylic_oxid
1491.0,CC(C)=CCCC(C)CC=O,allylic_oxid,allylic_oxid
1812.0,CC(C)=CC/C=C(\C)CCO,allylic_oxid,allylic_oxid
1812.0,CC(C)=CC/C=C(/C)CCO,allylic_oxid,allylic_oxid
1580.0,CC12CC[C@@H](C1)C(C)(C)[C@H]2O,bicyclic,bicyclic
1227.0,CC12CCC(CC1)C(C)(C)O2,bicyclic,bicyclic
1943.0,OC1CCC2CCCCC2C1,Al_OH,Al_OH
1906.0,O[C@H]1CCC2CCCCC2C1,Al_OH,Al_OH
1492.0,C=CC(=O)OCCCCCCC,unbrch_alkane,unbrch_alkane
1454.5,CC/C=C/CCOC(=O)CCC,C_O,C_O
1462.5,CC/C=C\CCOC(=O)CCC,C_O,C_O
1426.75,C=C(C)C(=O)OCCCCCC,unbrch_alkane,unbrch_alkane
1310.5,C/C=C/C(=O)OCCCC(C)C,C_O,C_O
1392.0,C=CC(CCCCC)OC(C)=O,C_O,C_O
1741.0,C=CC1(C)CCC(O)C(C)(C)O1,Al_OH,Al_OH
1764.0,C=C[C@@]1(C)CC[C@@H](O)C(C)(C)O1,Al_OH,Al_OH
1485.0,C=C[C@@]1(C)CC[C@H](C(C)(C)O)O1,Al_OH,Al_OH
1513.0,C=C[C@]1(C)CC[C@H](C(C)(C)O)O1,Al_OH,Al_OH
1361.0,C=C(C)C(=O)OCCCC(C)C,C_O,C_O
1392.7,COC(=O)[C@]1(C)CC[C@H](C)CC1,C_O,C_O
1472.7,COC(=O)[C@]1(C)CC[C@@H](C)CC1,C_O,C_O
1483.9333333333334,COC(=O)[C@]1(C)CCC[C@H](C)C1,C_O,C_O
1373.0333333333335,COC(=O)[C@]1(C)CCC[C@@H](C)C1,C_O,C_O
1450.9333333333334,COC(=O)[C@]1(C)CCCC[C@@H]1C,C_O,C_O
1499.6,COC(=O)[C@]1(C)CCCC[C@H]1C,C_O,C_O
2616.0,O[C@@H]1CCC2C[C@@H](O)CCC2C1,Al_OH,Al_OH
2572.0,O[C@H]1CCC2C[C@@H](O)CCC2C1,Al_OH,Al_OH
2659.0,O[C@@H]1CCC2C[C@H](O)CCC2C1,Al_OH,Al_OH
1991.5,COC(=O)CCCCCCC(=O)OC,unbrch_alkane,unbrch_alkane
1643.0,CCCCCCCC(Br)C(=O)OC,unbrch_alkane,unbrch_alkane
1995.6666666666667,CC(=O)OCCCCCCCCCl,unbrch_alkane,unbrch_alkane
1959.3333333333333,COC(=O)CCCCCCCCCl,unbrch_alkane,unbrch_alkane
1879.5,CCCCCCCC(=O)OCCCl,unbrch_alkane,unbrch_alkane
1790.0,CCCCCCCCC(=O)OCCl,unbrch_alkane,unbrch_alkane
1892.6666666666667,CCCCCCCCOC(=O)CCl,unbrch_alkane,unbrch_alkane
1873.0,CCCCCCCOC(=O)CCCl,unbrch_alkane,unbrch_alkane
1900.3333333333333,CCC(Cl)CCCCCOC(C)=O,unbrch_alkane,unbrch_alkane
1805.25,CCCCCC(Cl)CCOC(C)=O,C_O,C_O
1752.6,CCCCCCC(Cl)COC(C)=O,unbrch_alkane,unbrch_alkane
1686.8,CCCCCCCC(Cl)OC(C)=O,unbrch_alkane,unbrch_alkane
1713.375,CCCCCCCOC(=O)C(C)Cl,unbrch_alkane,unbrch_alkane
1743.3333333333333,CCCCCCCC(Cl)C(=O)OC,unbrch_alkane,unbrch_alkane
1775.0,CCCCCCC(Cl)CC(=O)OC,unbrch_alkane,unbrch_alkane
1802.3333333333333,CCCCCC(Cl)CCC(=O)OC,C_O,C_O
1850.3333333333333,CCCCC(Cl)CCCOC(C)=O,C_O,C_O
1833.6666666666667,CCCCC(Cl)CCCC(=O)OC,C_O,C_O
1867.6666666666667,CCCC(Cl)CCCCOC(C)=O,unbrch_alkane,unbrch_alkane
1849.3333333333333,CCCC(Cl)CCCCC(=O)OC,C_O,C_O
1873.0,CCC(Cl)CCCCCC(=O)OC,unbrch_alkane,unbrch_alkane
1885.6666666666667,COC(=O)CCCCCCC(C)Cl,unbrch_alkane,unbrch_alkane
1913.0,CC(=O)OCCCCCCC(C)Cl,unbrch_alkane,unbrch_alkane
1385.5,CCN1CCC2CCCCC21,NH0,NH0
1518.0,CCC1CNC2CCCCC12,NH1,NH1
2686.6666666666665,CCN=c1nc(OC)[nH]c(=NC(C)CC)[nH]1,Ar_N,Ar_N
2549.3333333333335,COc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,Ar_N,Ar_N
2579.3333333333335,CCN=c1nc(NC(C)(C)C)[nH]c(OC)n1,Ar_N,Ar_N
2765.3333333333335,CSc1nc(=NC(C)C)[nH]c(=NC(C)C)[nH]1,Ar_N,Ar_N
2799.3333333333335,CCN=c1nc(NC(C)(C)C)[nH]c(SC)n1,Ar_N,Ar_N
1075.0,CC(C)(C)C1CCCCC1,unknown,unknown
